Timestamp,X-axis,Y-axis,Z-axis
1722103327561,-192,0,960
1722103327561,-192,0,960
1722103327561,-192,192,960
1722103327561,-192,192,960
1722103327561,-192,0,960
1722103327561,-192,192,960
1722103327561,-192,192,960
1722103327561,-192,192,960
1722103327561,-192,192,960
1722103327561,-192,0,960
1722103327561,-192,192,960
1722103327561,-192,192,960
1722103327561,-192,0,960
1722103327561,-192,192,960
1722103327561,-192,0,960
1722103327561,-192,0,960
1722103327561,-192,0,960
1722103327561,-192,0,1152
1722103327561,-192,192,768
1722103327561,-192,0,960
1722103327627,-192,0,960
1722103327627,-192,192,960
1722103327627,-192,192,960
1722103327627,-192,192,960
1722103327627,0,192,960
1722103327627,0,192,768
1722103327627,-192,192,768
1722103327627,-192,192,1152
1722103327627,-192,192,960
1722103327627,-192,192,960
1722103327627,-192,0,960
1722103327627,-192,0,960
1722103327627,-192,0,960
1722103327627,0,0,960
1722103327627,-192,0,960
1722103327627,-192,192,960
1722103327627,-192,192,960
1722103327627,0,0,960
1722103327627,-192,0,768
1722103327627,-192,192,960
1722103327627,0,192,960
1722103327627,0,0,960
1722103327627,-192,0,960
1722103327627,-192,0,960
1722103327627,-192,0,960
1722103327627,-192,192,960
1722103327627,-192,192,960
1722103327627,0,192,960
1722103327627,-192,0,768
1722103327627,-192,0,960
1722103327627,-192,192,960
1722103327627,0,0,960
1722103327627,0,192,960
1722103327695,-192,0,960
1722103327695,-192,0,960
1722103327695,0,0,960
1722103327695,0,192,960
1722103327695,0,192,960
1722103327695,-192,192,960
1722103327695,0,192,960
1722103327695,-192,0,960
1722103327695,-192,192,960
1722103327695,-192,0,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,0,192,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,0,192,960
1722103327695,-192,192,960
1722103327695,-192,0,960
1722103327695,-192,192,960
1722103327695,0,192,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,-192,0,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327695,-192,0,960
1722103327695,-192,0,960
1722103327695,-192,0,960
1722103327695,-192,192,960
1722103327695,-192,192,960
1722103327760,-192,0,960
1722103327760,-192,0,960
1722103327760,-192,192,960
1722103327760,0,192,960
1722103327760,0,192,960
1722103327760,-192,192,960
1722103327760,-192,192,960
1722103327760,-192,192,960
1722103327760,-384,0,960
1722103327760,-384,192,960
1722103327760,-192,192,960
1722103327760,-192,192,960
1722103327760,-192,192,960
1722103327760,-192,0,960
1722103327760,-192,192,768
1722103327760,-192,0,960
1722103327760,0,0,960
1722103327760,-192,192,960
1722103327760,-192,192,1152
1722103327760,-192,192,960
1722103327760,-192,0,960
1722103327760,-192,192,960
1722103327760,0,192,960
1722103327760,0,192,960
1722103327760,-192,0,960
1722103327760,-192,192,960
1722103327760,-192,0,960
1722103327760,-192,192,960
1722103327760,0,192,960
1722103327760,-192,0,960
1722103327760,0,0,960
1722103327760,0,192,960
1722103327827,-192,0,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,0,192,960
1722103327827,-192,192,960
1722103327827,-192,0,960
1722103327827,-192,0,960
1722103327827,0,0,960
1722103327827,0,0,960
1722103327827,0,192,960
1722103327827,0,0,960
1722103327827,-192,192,960
1722103327827,-192,0,960
1722103327827,-192,0,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327827,-192,0,960
1722103327827,0,192,960
1722103327827,-192,192,1152
1722103327827,-192,0,960
1722103327827,-192,192,768
1722103327827,-192,192,960
1722103327827,-192,192,1152
1722103327827,-192,192,1152
1722103327827,0,192,960
1722103327827,-192,192,960
1722103327827,-192,192,960
1722103327893,-192,192,960
1722103327893,0,0,960
1722103327893,-192,0,960
1722103327893,-192,0,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,0,192,960
1722103327893,0,0,960
1722103327893,0,192,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,-192,192,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,-192,0,960
1722103327893,-192,0,960
1722103327893,-192,0,960
1722103327893,-192,192,960
1722103327893,0,192,960
1722103327959,0,192,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,192,960
1722103327959,0,192,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,0,192,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,192,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,0,960
1722103327959,-192,0,960
1722103327959,-192,192,960
1722103327959,-192,192,960
1722103327959,-192,192,768
1722103327959,0,0,768
1722103327959,-192,192,960
1722103327959,0,192,960
1722103327959,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,0,960
1722103328025,0,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,0,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,0,960
1722103328025,-192,0,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,0,960
1722103328025,-192,0,960
1722103328025,-192,192,960
1722103328025,-192,0,960
1722103328025,-192,0,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,-192,192,960
1722103328025,0,192,960
1722103328025,-192,0,960
1722103328025,-192,0,960
1722103328089,-192,192,960
1722103328089,0,0,1152
1722103328089,0,192,960
1722103328089,0,192,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,0,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,0,960
1722103328089,-192,0,960
1722103328089,-192,0,960
1722103328089,-192,192,960
1722103328089,-192,0,960
1722103328089,-192,0,960
1722103328089,-192,0,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,0,960
1722103328089,0,0,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,0,960
1722103328089,0,0,960
1722103328089,-192,192,960
1722103328089,0,192,960
1722103328089,-192,0,960
1722103328089,-192,0,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328089,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,0,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,0,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,0,0,960
1722103328154,0,0,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328154,-192,0,960
1722103328154,-192,192,960
1722103328154,-192,0,960
1722103328219,-192,0,960
1722103328219,0,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,0,0,960
1722103328219,-192,0,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,0,960
1722103328219,-192,0,960
1722103328219,0,0,960
1722103328219,-192,0,960
1722103328219,-192,192,960
1722103328219,-192,0,960
1722103328219,0,192,960
1722103328219,-192,192,960
1722103328219,0,192,960
1722103328219,-192,0,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,0,960
1722103328219,-192,0,960
1722103328219,-192,0,960
1722103328219,-192,0,960
1722103328219,-192,0,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328219,-192,192,960
1722103328287,-192,0,960
1722103328287,-192,192,960
1722103328287,-192,192,960
1722103328287,-192,192,960
1722103328287,-192,0,768
1722103328287,-192,192,960
1722103328287,0,192,960
1722103328287,-192,192,960
1722103328287,-192,192,960
1722103328287,0,0,960
1722103328287,0,0,960
1722103328287,0,0,960
1722103328287,-192,0,960
1722103328287,-192,0,960
1722103328287,-192,192,960
1722103328287,-192,0,768
1722103328287,-192,192,960
1722103328287,0,192,960
1722103328287,-192,192,960
1722103328287,-192,192,768
1722103328287,-192,192,1152
1722103328287,-192,0,960
1722103328287,-192,192,960
1722103328287,-192,0,960
1722103328287,-192,0,1152
1722103328287,0,192,960
1722103328287,0,192,960
1722103328287,0,0,960
1722103328287,-192,0,960
1722103328287,-192,0,960
1722103328287,-192,0,960
1722103328287,-192,0,960
1722103328287,-192,0,960
1722103328351,-192,192,960
1722103328351,-192,0,960
1722103328351,-192,0,960
1722103328351,-192,0,960
1722103328351,-192,0,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,0,192,960
1722103328351,0,0,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,0,960
1722103328351,-192,192,768
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,0,192,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,0,960
1722103328351,-192,192,960
1722103328351,-192,192,960
1722103328351,-192,0,960
1722103328351,-192,192,960
1722103328351,-192,0,960
1722103328351,-384,0,960
1722103328351,-192,0,960
1722103328351,-192,0,960
1722103328420,0,192,960
1722103328420,0,192,960
1722103328420,0,0,960
1722103328420,-192,0,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,0,960
1722103328420,-192,0,960
1722103328420,-192,192,960
1722103328420,0,192,960
1722103328420,0,0,960
1722103328420,0,192,960
1722103328420,0,192,960
1722103328420,-192,192,960
1722103328420,0,192,960
1722103328420,0,0,960
1722103328420,-192,192,960
1722103328420,-192,0,768
1722103328420,-192,0,960
1722103328420,-192,192,960
1722103328420,-192,0,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,192,960
1722103328420,-192,0,960
1722103328420,-192,0,960
1722103328420,0,192,1152
1722103328420,-192,192,960
1722103328420,0,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,0,192,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328485,0,0,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,768
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,192,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328485,-192,192,960
1722103328485,-192,0,960
1722103328485,-192,0,960
1722103328550,0,192,960
1722103328551,0,192,960
1722103328551,0,0,960
1722103328551,-192,0,960
1722103328551,0,0,960
1722103328551,-192,0,960
1722103328551,0,0,960
1722103328551,-192,192,960
1722103328551,-192,0,960
1722103328551,-192,0,960
1722103328551,-192,0,960
1722103328551,-192,192,960
1722103328551,-192,0,960
1722103328551,-192,192,768
1722103328551,-192,192,768
1722103328551,-192,192,960
1722103328551,-192,0,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,0,192,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,-192,0,960
1722103328551,-192,0,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,-192,192,960
1722103328551,-192,0,960
1722103328551,-192,192,960
1722103328551,0,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,0,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,0,0,960
1722103328619,0,0,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,0,192,960
1722103328619,0,0,960
1722103328619,0,192,960
1722103328619,-192,0,960
1722103328619,-192,0,960
1722103328619,-192,192,960
1722103328619,0,0,960
1722103328619,0,192,768
1722103328619,0,0,768
1722103328619,-192,0,960
1722103328619,-192,192,960
1722103328619,-192,0,768
1722103328619,-192,0,1152
1722103328619,-192,192,1152
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,-192,192,960
1722103328619,-192,0,960
1722103328619,-192,192,960
1722103328619,0,192,960
1722103328619,-192,192,960
1722103328684,0,192,960
1722103328684,-192,0,960
1722103328684,-192,192,960
1722103328684,-192,0,960
1722103328684,0,0,960
1722103328684,0,0,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,0,960
1722103328684,-192,0,960
1722103328684,-192,192,960
1722103328684,-192,0,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,0,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,0,192,960
1722103328684,-192,192,960
1722103328684,-192,192,960
1722103328684,0,0,960
1722103328684,0,192,960
1722103328684,-192,0,960
1722103328684,-192,0,768
1722103328751,0,192,960
1722103328751,-192,0,960
1722103328751,-192,192,960
1722103328751,0,0,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,0,192,960
1722103328751,-192,192,960
1722103328751,-192,0,960
1722103328751,-192,0,960
1722103328751,-192,0,960
1722103328751,-192,192,960
1722103328751,-192,192,768
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,0,960
1722103328751,0,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328751,-192,0,960
1722103328751,-192,192,960
1722103328751,-192,0,960
1722103328751,0,0,960
1722103328751,-192,0,960
1722103328751,0,0,1152
1722103328751,0,192,960
1722103328751,-192,192,960
1722103328751,-192,192,960
1722103328815,0,192,960
1722103328815,-192,192,960
1722103328815,0,192,960
1722103328815,0,0,960
1722103328815,0,0,960
1722103328815,-192,0,768
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,0,192,960
1722103328815,0,192,960
1722103328815,0,0,960
1722103328815,0,192,960
1722103328815,0,192,960
1722103328815,-192,0,960
1722103328815,-192,0,960
1722103328815,-192,192,960
1722103328815,-192,0,960
1722103328815,-192,0,960
1722103328815,-192,0,960
1722103328815,-192,192,960
1722103328815,0,192,960
1722103328815,0,0,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,0,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,-192,192,960
1722103328815,0,192,960
1722103328887,-192,0,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,192,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,192,960
1722103328887,0,192,960
1722103328887,-192,192,960
1722103328887,-192,0,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,-192,192,960
1722103328887,0,192,960
1722103328887,-192,0,960
1722103328887,-192,0,960
1722103328887,0,192,960
1722103328887,0,192,960
1722103328952,-192,0,960
1722103328952,-192,192,960
1722103328952,-192,192,960
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103328952,0,0,960
1722103328952,0,0,960
1722103328952,0,192,1152
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103328952,-192,192,960
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103328952,-192,192,960
1722103328952,0,192,960
1722103328952,-192,192,960
1722103328952,-192,192,960
1722103328952,-192,192,960
1722103328952,-192,192,960
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103328952,0,0,960
1722103328952,-192,0,960
1722103328952,-192,192,960
1722103328952,-192,0,960
1722103328952,-192,0,768
1722103328952,0,192,960
1722103328952,0,192,960
1722103328952,0,0,960
1722103328952,-192,192,960
1722103328952,-192,0,960
1722103328952,-192,0,960
1722103329019,0,192,960
1722103329019,-192,192,960
1722103329019,-192,192,960
1722103329019,0,0,960
1722103329019,-192,0,960
1722103329019,-192,192,960
1722103329019,-192,0,960
1722103329019,-192,192,960
1722103329019,-192,192,960
1722103329019,-192,192,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,-192,0,1152
1722103329019,-192,192,1152
1722103329019,-192,192,960
1722103329019,-384,192,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,-192,192,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,-192,192,960
1722103329019,-192,0,960
1722103329019,-192,0,960
1722103329019,0,192,960
1722103329019,-192,192,960
1722103329019,-192,0,960
1722103329019,-192,192,960
1722103329019,-192,192,960
1722103329019,-192,192,960
1722103329087,-192,192,960
1722103329087,-192,0,960
1722103329087,-192,192,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,-192,192,960
1722103329087,0,192,960
1722103329087,0,0,960
1722103329087,-192,192,960
1722103329087,-192,192,960
1722103329087,-192,0,960
1722103329087,-192,192,960
1722103329087,-192,192,960
1722103329087,-192,192,960
1722103329087,0,192,960
1722103329087,-192,192,960
1722103329087,-192,192,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,0,0,960
1722103329087,-192,0,960
1722103329087,-192,192,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,0,0,960
1722103329087,-192,0,1152
1722103329087,0,0,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329087,-192,0,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,0,768
1722103329152,0,0,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,0,0,960
1722103329152,-192,0,960
1722103329152,-192,192,960
1722103329152,-192,0,960
1722103329152,-192,192,960
1722103329152,0,0,960
1722103329152,-192,0,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,192,768
1722103329152,-192,192,768
1722103329152,-192,0,960
1722103329152,-192,0,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,192,960
1722103329152,-192,0,960
1722103329152,-192,0,960
1722103329152,-192,0,960
1722103329152,-192,192,960
1722103329152,0,192,960
1722103329152,-192,192,960
1722103329152,0,0,960
1722103329223,-192,192,960
1722103329223,-192,192,960
1722103329223,-192,192,960
1722103329223,0,192,960
1722103329223,-192,192,960
1722103329223,0,192,960
1722103329223,-192,192,960
1722103329223,-192,192,960
1722103329224,0,192,960
1722103329224,-192,192,960
1722103329224,-192,0,960
1722103329224,-192,0,960
1722103329224,-192,192,960
1722103329224,0,0,960
1722103329224,-192,192,960
1722103329224,0,192,960
1722103329224,-192,0,960
1722103329224,0,192,960
1722103329224,0,192,960
1722103329224,0,192,960
1722103329224,-192,192,960
1722103329224,-192,192,960
1722103329224,-192,0,960
1722103329224,-192,192,960
1722103329224,-192,0,960
1722103329224,-192,0,960
1722103329224,-384,192,960
1722103329224,-192,0,960
1722103329224,-192,192,960
1722103329224,-192,192,960
1722103329224,-192,0,960
1722103329224,0,192,960
1722103329291,0,192,960
1722103329291,0,0,960
1722103329291,0,0,960
1722103329291,-192,0,960
1722103329291,0,192,960
1722103329291,0,0,960
1722103329291,-192,192,960
1722103329291,-192,192,1152
1722103329291,-192,0,1152
1722103329291,-192,192,1152
1722103329291,-192,192,1152
1722103329291,-192,-192,1152
1722103329291,0,192,960
1722103329291,0,192,960
1722103329291,0,192,768
1722103329291,-192,192,768
1722103329291,-192,192,768
1722103329291,-192,0,768
1722103329291,-192,0,768
1722103329291,-192,0,960
1722103329291,-192,0,960
1722103329291,-192,0,960
1722103329291,-192,0,1152
1722103329291,-192,0,1152
1722103329291,-192,0,960
1722103329291,-192,0,960
1722103329291,0,0,960
1722103329291,0,192,960
1722103329291,0,192,960
1722103329291,0,192,768
1722103329291,-192,192,768
1722103329291,-192,192,960
1722103329291,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,0,0,960
1722103329357,-192,0,1152
1722103329357,-192,0,1152
1722103329357,-192,0,1152
1722103329357,-192,192,960
1722103329357,-192,192,960
1722103329357,0,192,960
1722103329357,0,192,768
1722103329357,-192,192,960
1722103329357,-192,192,768
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,0,1152
1722103329357,-192,0,1152
1722103329357,-192,0,960
1722103329357,-192,192,1152
1722103329357,-192,0,1152
1722103329357,0,0,960
1722103329357,-192,192,960
1722103329357,-192,0,960
1722103329357,-192,0,960
1722103329357,-192,192,960
1722103329357,0,192,960
1722103329357,-192,192,768
1722103329357,-192,0,768
1722103329357,-192,192,960
1722103329357,-192,0,960
1722103329357,-192,192,960
1722103329423,0,192,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,0,192,960
1722103329423,0,192,960
1722103329423,-192,0,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,0,0,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,0,960
1722103329423,-192,192,1152
1722103329423,-192,192,1152
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,192,960
1722103329423,-192,192,960
1722103329423,-192,192,960
1722103329423,-192,0,960
1722103329423,-192,0,960
1722103329423,-192,0,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,0,0,960
1722103329491,-192,192,768
1722103329491,-192,0,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,-192,192,1152
1722103329491,-192,192,960
1722103329491,-192,0,960
1722103329491,0,0,960
1722103329491,-192,0,768
1722103329491,-192,192,960
1722103329491,-192,0,960
1722103329491,-192,0,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,-192,0,960
1722103329491,-192,192,960
1722103329491,0,0,960
1722103329491,0,0,960
1722103329491,-192,0,960
1722103329491,-192,0,960
1722103329491,-192,192,960
1722103329491,-192,0,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,0,192,960
1722103329491,-192,192,960
1722103329491,-192,192,960
1722103329491,-192,0,960
1722103329559,-192,0,960
1722103329559,0,0,960
1722103329559,-192,0,960
1722103329559,-192,0,960
1722103329559,0,0,960
1722103329559,0,192,960
1722103329559,-192,0,960
1722103329559,-192,0,960
1722103329559,-192,192,960
1722103329559,-192,0,960
1722103329559,-192,0,960
1722103329559,-192,192,960
1722103329559,-192,192,768
1722103329559,0,192,960
1722103329559,0,192,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329559,-192,0,960
1722103329559,-192,0,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329559,0,192,960
1722103329559,-192,0,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329559,0,192,960
1722103329559,0,192,960
1722103329559,-192,192,768
1722103329559,0,192,960
1722103329559,-192,192,960
1722103329559,-192,192,960
1722103329623,0,0,960
1722103329623,0,0,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,0,960
1722103329623,-192,192,960
1722103329623,-192,0,960
1722103329623,-192,0,960
1722103329623,-192,0,960
1722103329623,-192,192,960
1722103329623,-192,0,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,0,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,0,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,960
1722103329623,-192,192,768
1722103329623,-192,-192,960
1722103329691,-192,0,960
1722103329691,-192,192,960
1722103329691,0,0,960
1722103329691,0,0,960
1722103329691,0,192,960
1722103329691,-192,0,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,0,0,960
1722103329691,-192,0,960
1722103329691,-192,0,960
1722103329691,-192,192,960
1722103329691,0,192,960
1722103329691,-192,0,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,0,0,960
1722103329691,-192,0,768
1722103329691,0,0,960
1722103329691,0,192,960
1722103329691,0,192,960
1722103329691,-192,0,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,0,0,960
1722103329691,0,0,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,-192,192,960
1722103329691,-192,192,1152
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,192,768
1722103329755,0,0,960
1722103329755,0,192,960
1722103329755,0,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,0,960
1722103329755,-192,0,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,0,960
1722103329755,-192,0,960
1722103329755,-192,0,960
1722103329755,-192,0,960
1722103329755,-192,0,1152
1722103329755,-192,0,1152
1722103329755,-192,0,960
1722103329755,0,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,0,192,960
1722103329755,0,192,960
1722103329755,0,192,960
1722103329755,0,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329755,-192,192,960
1722103329823,-192,192,960
1722103329823,0,0,960
1722103329823,0,0,960
1722103329823,0,192,960
1722103329823,-192,0,960
